entry_time,exit_time,direction,entry,exit,sl,tp,lots,pnl,r_multiple,meta
2017-01-04 09:00:00+00:00,2017-01-05 17:00:00+00:00,1,1165.5449999999998,1182.2250000000001,1184.5404604632479,,0.51,911.880000000015,1.8263104724794912,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1164.35, 'don_lower': 1126.39, 'atr': 3.1984100772080004, 'exit_reason': 'sl_gap', 'signal_time': Timestamp('2017-01-04 08:00:00+0000', tz='UTC')}"
2017-01-10 14:00:00+00:00,2017-01-11 14:00:00+00:00,1,1188.985,1183.2893414082664,1183.4643414082664,1207.9752072448193,0.51,-270.07858817840804,-0.5427212250732586,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1187.54, 'don_lower': 1136.45, 'atr': 3.194201207469911, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-01-10 13:00:00+0000', tz='UTC')}"
2017-01-11 18:00:00+00:00,2017-01-12 19:00:00+00:00,1,1195.0149999999999,1196.588192624153,1196.763192624153,1221.6620327678943,0.37,102.60812709366397,0.20412110112201723,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1191.27, 'don_lower': 1144.33, 'atr': 4.470338794649065, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-01-11 17:00:00+0000', tz='UTC')}"
2017-01-17 05:00:00+00:00,2017-01-18 07:00:00+00:00,1,1211.965,1210.7801102158985,1210.9551102158985,1226.2777016742361,0.67,-52.58761553479481,-0.10537058685485658,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1208.48, 'don_lower': 1160.63, 'atr': 2.417950279039365, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-01-17 04:00:00+0000', tz='UTC')}"
2017-01-26 12:00:00+00:00,2017-01-27 15:00:00+00:00,-1,1187.4850000000001,1188.648748663218,1188.473748663218,1170.1155893746238,0.56,-76.36992514019695,-0.15397053755367215,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1219.4, 'don_lower': 1188.7, 'atr': 2.9140684375626993, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-01-26 11:00:00+0000', tz='UTC')}"
2017-02-02 10:00:00+00:00,2017-02-02 17:00:00+00:00,1,1222.375,1214.974021276233,1215.149021276233,1242.1700166839842,0.49,-362.64795746457867,-0.7295192349061875,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1219.4, 'don_lower': 1180.48, 'atr': 3.3266694473307, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-02-02 09:00:00+0000', tz='UTC')}"
2017-02-06 11:00:00+00:00,2017-02-07 08:00:00+00:00,1,1226.135,1228.6716822269061,1228.846682226906,1241.0705410198284,0.65,190.884344748898,0.38137390408883953,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1225.21, 'don_lower': 1180.48, 'atr': 2.5150901699714026, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-02-06 10:00:00+0000', tz='UTC')}"
2017-02-08 08:00:00+00:00,2017-02-09 11:00:00+00:00,1,1237.145,1237.7486525566344,1237.9236525566344,1252.8467358909213,0.61,110.02280595469934,0.22230626895746217,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1235.71, 'don_lower': 1180.48, 'atr': 2.6461226484868643, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-02-08 07:00:00+0000', tz='UTC')}"
2017-02-23 13:00:00+00:00,2017-02-24 14:00:00+00:00,1,1248.575,1253.4057352973105,1253.5807352973104,1263.2357875608316,0.66,345.22852962248714,0.6916314639848036,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1243.71, 'don_lower': 1216.64, 'atr': 2.469297926805233, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-02-23 12:00:00+0000', tz='UTC')}"
2017-02-27 16:00:00+00:00,2017-02-27 19:00:00+00:00,1,1263.075,1255.7547854886939,1255.9297854886938,1277.565848336188,0.67,-490.4543722575138,-0.9769502996542626,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1260.05, 'don_lower': 1216.64, 'atr': 2.44264138936468, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-02-27 15:00:00+0000', tz='UTC')}"
2017-03-03 15:00:00+00:00,2017-03-03 19:00:00+00:00,-1,1225.255,1231.8555228870862,1231.6805228870862,1208.2034897297563,0.58,-382.8303274509922,-0.7627791835578648,"{'trail_atr_mult': 3.0, 'trail_atr_len': 14, 'tp_converts_to_trail': True, 'don_upper': 1263.79, 'don_lower': 1225.45, 'atr': 2.8560850450406283, 'exit_reason': 'sl', 'signal_time': Timestamp('2017-03-03 14:00:00+0000', tz='UTC')}"
